gen 1,gen 2,gen 3,gen 4,gen 5,gen 6,gen 7,gen 8,gen 9,gen 10,csp generation,discharge,charge,Demands
169.56567656679,169.56567656679,169.56567656679,169.56567656679,169.56567656679,169.56567656679,169.56567656679,169.56567656679,169.56567656679,169.56567656679,0,0,0,1695.6567656679
176.09067860678,176.09067860678,176.09067860678,176.09067860678,176.09067860678,176.09067860678,176.09067860678,176.09067860678,176.09067860678,176.09067860678,0,0,0,1760.9067860678
191.783503565231,191.783503565231,191.783503565231,191.783503565231,191.783503565231,191.783503565231,191.783503565231,191.783503565231,191.783503565231,191.783503565231,0,0,0,1917.83503565231
198.121766267312,198.121766267312,198.121766267312,198.121766267312,198.121766267312,198.121766267312,198.121766267312,198.121766267312,198.121766267312,198.121766267312,0,0,0,1981.21766267312
217.339742704844,217.339742704844,217.339742704844,217.339742704844,217.339742704844,217.339742704844,217.339742704844,217.339742704844,217.339742704844,217.339742704844,0,0,0,2173.39742704844
221.812548458752,221.812548458752,221.812548458752,221.812548458752,221.812548458752,221.812548458752,221.812548458752,221.812548458752,221.812548458752,221.812548458752,0,0,0,2218.12548458752
251.772274679856,251.772274679856,251.772274679856,251.772274679856,251.772274679856,251.772274679856,251.772274679856,251.772274679856,251.772274679856,251.772274679856,0,0,0,2517.72274679856
282.779974251263,282.779974251263,282.779974251263,282.779974251263,282.779974251263,282.779974251263,282.779974251263,282.779974251263,282.779974251263,282.779974251263,0,0,0,2827.79974251263
288.691495225725,288.691495225725,288.691495225725,288.691495225725,288.691495225725,288.691495225725,288.691495225725,288.691495225725,288.691495225725,288.691495225725,0,375.107815460672,0,3262.02276771792
295.992966355976,295.992966355976,295.992966355976,295.992966355976,295.992966355976,295.992966355976,295.992966355976,295.992966355976,295.992966355976,295.992966355976,0,475.000000000003,0,3434.92966355977
301.428874825163,301.428874825163,301.428874825163,301.428874825163,301.428874825163,301.428874825163,301.428874825163,301.428874825163,301.428874825163,301.428874825163,0,475.000000000003,0,3489.28874825163
289.238796547326,289.238796547326,289.238796547326,289.238796547326,289.238796547326,289.238796547326,289.238796547326,289.238796547326,289.238796547326,289.238796547326,0,458.872568307203,0,3351.26053378046
289.421449416976,289.421449416976,289.421449416976,289.421449416976,289.421449416976,289.421449416976,289.421449416976,289.421449416976,289.421449416976,289.421449416976,0,101.590338327658,0,2995.80483249742
248.73844497753,248.73844497753,248.73844497753,248.73844497753,248.73844497753,248.73844497753,248.73844497753,248.73844497753,248.73844497753,248.73844497753,0,0,0,2487.3844497753
181.962567225343,181.962567225343,181.962567225343,181.962567225343,181.962567225343,181.962567225343,181.962567225343,181.962567225343,181.962567225343,181.962567225343,0,0,0,1819.62567225343
142.462038059594,142.462038059594,142.462038059594,142.462038059594,142.462038059594,142.462038059594,142.462038059594,142.462038059594,142.462038059594,142.462038059594,0,0,167.595384924184,1257.02499567176
142.556572002796,142.556572002796,142.556572002796,142.556572002796,142.556572002796,142.556572002796,142.556572002796,142.556572002796,142.556572002796,142.556572002796,0,0,387.605183880965,1037.96053614699
137.285509058011,137.285509058011,137.285509058011,137.285509058011,137.285509058011,137.285509058011,137.285509058011,137.285509058011,137.285509058011,137.285509058011,0,0,475.000000000003,897.855090580107
127.226025795409,127.226025795409,127.226025795409,127.226025795409,127.226025795409,127.226025795409,127.226025795409,127.226025795409,127.226025795409,127.226025795409,0,0,475.000000000003,797.260257954088
122.559993956039,122.559993956039,122.559993956039,122.559993956039,122.559993956039,122.559993956039,122.559993956039,122.559993956039,122.559993956039,122.559993956039,0,0,475.000000000003,750.599939560385
142.935275660621,142.935275660621,142.935275660621,142.935275660621,142.935275660621,142.935275660621,142.935275660621,142.935275660621,142.935275660621,142.935275660621,0,0,456.77241969925,972.580336906964
143.030093716851,143.030093716851,143.030093716851,143.030093716851,143.030093716851,143.030093716851,143.030093716851,143.030093716851,143.030093716851,143.030093716851,0,0,67.6282255646566,1362.67271160386
200.238822251933,200.238822251933,200.238822251933,200.238822251933,200.238822251933,200.238822251933,200.238822251933,200.238822251933,200.238822251933,200.238822251933,0,0,0,2002.38822251933
185.483655716681,185.483655716681,185.483655716681,185.483655716681,185.483655716681,185.483655716681,185.483655716681,185.483655716681,185.483655716681,185.483655716681,0,0,0,1854.83655716681
170.501590223572,170.501590223572,170.501590223572,170.501590223572,170.501590223572,170.501590223572,170.501590223572,170.501590223572,170.501590223572,170.501590223572,0,0,0,1705.01590223572
188.53448859322,188.53448859322,188.53448859322,188.53448859322,188.53448859322,188.53448859322,188.53448859322,188.53448859322,188.53448859322,188.53448859322,0,0,0,1885.3448859322
191.64668461955,191.64668461955,191.64668461955,191.64668461955,191.64668461955,191.64668461955,191.64668461955,191.64668461955,191.64668461955,191.64668461955,0,0,0,1916.4668461955
205.911752979645,205.911752979645,205.911752979645,205.911752979645,205.911752979645,205.911752979645,205.911752979645,205.911752979645,205.911752979645,205.911752979645,0,0,0,2059.11752979645
212.066530456482,212.066530456482,212.066530456482,212.066530456482,212.066530456482,212.066530456482,212.066530456482,212.066530456482,212.066530456482,212.066530456482,0,0,0,2120.66530456482
225.376623416453,225.376623416453,225.376623416453,225.376623416453,225.376623416453,225.376623416453,225.376623416453,225.376623416453,225.376623416453,225.376623416453,0,0,0,2253.76623416453
239.432768045494,239.432768045494,239.432768045494,239.432768045494,239.432768045494,239.432768045494,239.432768045494,239.432768045494,239.432768045494,239.432768045494,0,0,0,2394.32768045494
270.326588235806,270.326588235806,270.326588235806,270.326588235806,270.326588235806,270.326588235806,270.326588235806,270.326588235806,270.326588235806,270.326588235806,0,11.4793288479329,0,2714.74521120599
270.497886967987,270.497886967987,270.497886967987,270.497886967987,270.497886967987,270.497886967987,270.497886967987,270.497886967987,270.497886967987,270.497886967987,0,232.114444791587,0,2937.09331447146
300.780052886242,300.780052886242,300.780052886242,300.780052886242,300.780052886242,300.780052886242,300.780052886242,300.780052886242,300.780052886242,300.780052886242,0,475.000000000003,0,3482.80052886243
296.175867155902,296.175867155902,296.175867155902,296.175867155902,296.175867155902,296.175867155902,296.175867155902,296.175867155902,296.175867155902,296.175867155902,0,475.000000000003,0,3436.75867155902
296.713618993117,296.713618993117,296.713618993117,296.713618993117,296.713618993117,296.713618993117,296.713618993117,296.713618993117,296.713618993117,296.713618993117,0,475.000000000003,0,3442.13618993118
271.18411092375,271.18411092375,271.18411092375,271.18411092375,271.18411092375,271.18411092375,271.18411092375,271.18411092375,271.18411092375,271.18411092375,0,216.678146253322,0,2928.51925549083
241.670094590498,241.670094590498,241.670094590498,241.670094590498,241.670094590498,241.670094590498,241.670094590498,241.670094590498,241.670094590498,241.670094590498,0,0,0,2416.70094590497
184.424346683821,184.424346683821,184.424346683821,184.424346683821,184.424346683821,184.424346683821,184.424346683821,184.424346683821,184.424346683821,184.424346683821,0,0,0,1844.24346683821
145.958285145592,145.958285145592,145.958285145592,145.958285145592,145.958285145592,145.958285145592,145.958285145592,145.958285145592,145.958285145592,145.958285145592,0,0,207.085853167128,1252.49699828879
146.05491809645,146.05491809645,146.05491809645,146.05491809645,146.05491809645,146.05491809645,146.05491809645,146.05491809645,146.05491809645,146.05491809645,0,0,468.59658793133,991.952593033172
135.484550742302,135.484550742302,135.484550742302,135.484550742302,135.484550742302,135.484550742302,135.484550742302,135.484550742302,135.484550742302,135.484550742302,0,0,475.000000000003,879.845507423022
128.193403120998,128.193403120998,128.193403120998,128.193403120998,128.193403120998,128.193403120998,128.193403120998,128.193403120998,128.193403120998,128.193403120998,0,0,475.000000000003,806.934031209981
129.97466490096,129.97466490096,129.97466490096,129.97466490096,129.97466490096,129.97466490096,129.97466490096,129.97466490096,129.97466490096,129.97466490096,0,0,475.000000000003,824.7466490096
146.442030394075,146.442030394075,146.442030394075,146.442030394075,146.442030394075,146.442030394075,146.442030394075,146.442030394075,146.442030394075,146.442030394075,0,0,402.771007548961,1061.64929639179
164.736335265534,164.736335265534,164.736335265534,164.736335265534,164.736335265534,164.736335265534,164.736335265534,164.736335265534,164.736335265534,164.736335265534,0,0,0,1647.36335265534
211.872930259338,211.872930259338,211.872930259338,211.872930259338,211.872930259338,211.872930259338,211.872930259338,211.872930259338,211.872930259338,211.872930259338,0,0,0,2118.72930259338
208.637001645172,208.637001645172,208.637001645172,208.637001645172,208.637001645172,208.637001645172,208.637001645172,208.637001645172,208.637001645172,208.637001645172,0,0,0,2086.37001645172
188.800680282934,188.800680282934,188.800680282934,188.800680282934,188.800680282934,188.800680282934,188.800680282934,188.800680282934,188.800680282934,188.800680282934,0,0,0,1888.00680282934
179.39592836773,179.39592836773,179.39592836773,179.39592836773,179.39592836773,179.39592836773,179.39592836773,179.39592836773,179.39592836773,179.39592836773,0,0,0,1793.9592836773
183.281349944745,183.281349944745,183.281349944745,183.281349944745,183.281349944745,183.281349944745,183.281349944745,183.281349944745,183.281349944745,183.281349944745,0,0,0,1832.81349944745
174.301320230615,174.301320230615,174.301320230615,174.301320230615,174.301320230615,174.301320230615,174.301320230615,174.301320230615,174.301320230615,174.301320230615,0,0,0,1743.01320230615
185.752431775872,185.752431775872,185.752431775872,185.752431775872,185.752431775872,185.752431775872,185.752431775872,185.752431775872,185.752431775872,185.752431775872,0,0,0,1857.52431775873
193.663567212727,193.663567212727,193.663567212727,193.663567212727,193.663567212727,193.663567212727,193.663567212727,193.663567212727,193.663567212727,193.663567212727,0,0,0,1936.63567212727
201.629403882366,201.629403882366,201.629403882366,201.629403882366,201.629403882366,201.629403882366,201.629403882366,201.629403882366,201.629403882366,201.629403882366,0,0,0,2016.29403882366
233.241707067529,233.241707067529,233.241707067529,233.241707067529,233.241707067529,233.241707067529,233.241707067529,233.241707067529,233.241707067529,233.241707067529,0,0,0,2332.41707067529
252.98025075018,252.98025075018,252.98025075018,252.98025075018,252.98025075018,252.98025075018,252.98025075018,252.98025075018,252.98025075018,252.98025075018,0,63.4651342266425,0,2593.26764172844
267.641106479348,267.641106479348,267.641106479348,267.641106479348,267.641106479348,267.641106479348,267.641106479348,267.641106479348,267.641106479348,267.641106479348,0,475.000000000003,0,3151.41106479348
282.768341411315,282.768341411315,282.768341411315,282.768341411315,282.768341411315,282.768341411315,282.768341411315,282.768341411315,282.768341411315,282.768341411315,0,475.000000000003,0,3302.68341411316
283.450225727352,283.450225727352,283.450225727352,283.450225727352,283.450225727352,283.450225727352,283.450225727352,283.450225727352,283.450225727352,283.450225727352,0,475.000000000003,0,3309.50225727352
253.624369239774,253.624369239774,253.624369239774,253.624369239774,253.624369239774,253.624369239774,253.624369239774,253.624369239774,253.624369239774,253.624369239774,0,395.238211791752,0,2931.4819041895
245.477102952438,245.477102952438,245.477102952438,245.477102952438,245.477102952438,245.477102952438,245.477102952438,245.477102952438,245.477102952438,245.477102952438,0,0,0,2454.77102952438
184.529724906471,184.529724906471,184.529724906471,184.529724906471,184.529724906471,184.529724906471,184.529724906471,184.529724906471,184.529724906471,184.529724906471,0,0,0,1845.29724906471
146.41690730249,146.41690730249,146.41690730249,146.41690730249,146.41690730249,146.41690730249,146.41690730249,146.41690730249,146.41690730249,146.41690730249,0,0,169.281869611106,1294.88720341379
146.513815591845,146.513815591845,146.513815591845,146.513815591845,146.513815591845,146.513815591845,146.513815591845,146.513815591845,146.513815591845,146.513815591845,0,0,446.882719515458,1018.25543640299
134.792270418408,134.792270418408,134.792270418408,134.792270418408,134.792270418408,134.792270418408,134.792270418408,134.792270418408,134.792270418408,134.792270418408,0,0,475.000000000003,872.922704184078
127.711532135667,127.711532135667,127.711532135667,127.711532135667,127.711532135667,127.711532135667,127.711532135667,127.711532135667,127.711532135667,127.711532135667,0,0,475.000000000003,802.115321356664
130.95290878197,130.95290878197,130.95290878197,130.95290878197,130.95290878197,130.95290878197,130.95290878197,130.95290878197,130.95290878197,130.95290878197,0,0,475.000000000003,834.529087819699
146.902030897474,146.902030897474,146.902030897474,146.902030897474,146.902030897474,146.902030897474,146.902030897474,146.902030897474,146.902030897474,146.902030897474,0,0,462.123517181896,1006.89679179285
165.200865639504,165.200865639504,165.200865639504,165.200865639504,165.200865639504,165.200865639504,165.200865639504,165.200865639504,165.200865639504,165.200865639504,0,0,0,1652.00865639504
207.629511651842,207.629511651842,207.629511651842,207.629511651842,207.629511651842,207.629511651842,207.629511651842,207.629511651842,207.629511651842,207.629511651842,0,17.3348305688703,0,2093.62994708729
208.544080930021,208.544080930021,208.544080930021,208.544080930021,208.544080930021,208.544080930021,208.544080930021,208.544080930021,208.544080930021,208.544080930021,0,0,0,2085.44080930021
183.501274076836,183.501274076836,183.501274076836,183.501274076836,183.501274076836,183.501274076836,183.501274076836,183.501274076836,183.501274076836,183.501274076836,0,0,0,1835.01274076836
156.92511182308,156.92511182308,156.92511182308,156.92511182308,156.92511182308,156.92511182308,156.92511182308,156.92511182308,156.92511182308,156.92511182308,0,0,0,1569.2511182308
168.777792206164,168.777792206164,168.777792206164,168.777792206164,168.777792206164,168.777792206164,168.777792206164,168.777792206164,168.777792206164,168.777792206164,0,0,0,1687.77792206164
154.706939094159,154.706939094159,154.706939094159,154.706939094159,154.706939094159,154.706939094159,154.706939094159,154.706939094159,154.706939094159,154.706939094159,0,0,33.2217615796135,1513.84762936197
154.959153058627,154.959153058627,154.959153058627,154.959153058627,154.959153058627,154.959153058627,154.959153058627,154.959153058627,154.959153058627,154.959153058627,0,0,0,1549.59153058627
173.459190798075,173.459190798076,173.459190798076,173.459190798076,173.459190798076,173.459190798076,173.459190798076,173.459190798076,173.459190798076,173.459190798076,0,0,0,1734.59190798075
194.988213001625,194.988213001625,194.988213001625,194.988213001625,194.988213001625,194.988213001625,194.988213001625,194.988213001625,194.988213001625,194.988213001625,0,0,0,1949.88213001625
210.161658944404,210.161658944404,210.161658944404,210.161658944404,210.161658944404,210.161658944404,210.161658944404,210.161658944404,210.161658944404,210.161658944404,0,0,0,2101.61658944404
243.880393253555,243.880393253555,243.880393253555,243.880393253555,243.880393253555,243.880393253555,243.880393253555,243.880393253555,243.880393253555,243.880393253555,0,47.699062030541,0,2486.50299456609
244.0358147424,244.0358147424,244.0358147424,244.0358147424,244.0358147424,244.0358147424,244.0358147424,244.0358147424,244.0358147424,244.0358147424,0,462.65336009008,0,2903.01150751409
258.186091475189,258.186091475189,258.186091475189,258.186091475189,258.186091475189,258.186091475189,258.186091475189,258.186091475189,258.186091475189,258.186091475189,0,475.000000000003,0,3056.86091475189
257.313460806514,257.313460806514,257.313460806514,257.313460806514,257.313460806514,257.313460806514,257.313460806514,257.313460806514,257.313460806514,257.313460806514,0,475.000000000003,0,3048.13460806514
244.502639286318,244.502639286318,244.502639286318,244.502639286318,244.502639286318,244.502639286318,244.502639286318,244.502639286318,244.502639286318,244.502639286318,0,431.213647679364,0,2876.24004054254
224.584739336284,224.584739336284,224.584739336284,224.584739336284,224.584739336284,224.584739336284,224.584739336284,224.584739336284,224.584739336284,224.584739336284,0,0,0,2245.84739336284
172.616152341933,172.616152341933,172.616152341933,172.616152341933,172.616152341933,172.616152341933,172.616152341933,172.616152341933,172.616152341933,172.616152341933,0,0,0,1726.16152341933
133.724530938495,133.724530938495,133.724530938495,133.724530938495,133.724530938495,133.724530938495,133.724530938495,133.724530938495,133.724530938495,133.724530938495,0,0,230.63711477178,1106.60819461317
133.813819230033,133.813819230033,133.813819230033,133.813819230033,133.813819230033,133.813819230033,133.813819230033,133.813819230033,133.813819230033,133.813819230033,0,0,450.792585344945,887.345606955383
116.502361133469,116.502361133469,116.502361133469,116.502361133469,116.502361133469,116.502361133469,116.502361133469,116.502361133469,116.502361133469,116.502361133469,0,0,475.000000000003,690.023611334687
118.261279530397,118.261279530397,118.261279530397,118.261279530397,118.261279530397,118.261279530397,118.261279530397,118.261279530397,118.261279530397,118.261279530397,0,0,475.000000000003,707.612795303971
117.100866279278,117.100866279278,117.100866279278,117.100866279278,117.100866279278,117.100866279278,117.100866279278,117.100866279278,117.100866279278,117.100866279278,0,0,475.000000000003,696.008662792777
134.171508769486,134.171508769486,134.171508769486,134.171508769486,134.171508769486,134.171508769486,134.171508769486,134.171508769486,134.171508769486,134.171508769486,0,0,388.082003546307,953.633084148549
134.261065408731,134.261065408731,134.261065408731,134.261065408731,134.261065408731,134.261065408731,134.261065408731,134.261065408731,134.261065408731,134.261065408731,0,0,10.4642410968495,1332.14641299046
196.672911659628,196.672911659628,196.672911659628,196.672911659628,196.672911659628,196.672911659628,196.672911659628,196.672911659628,196.672911659628,196.672911659628,0,0,0,1966.72911659628
179.229722176373,179.229722176373,179.229722176373,179.229722176373,179.229722176373,179.229722176373,179.229722176373,179.229722176373,179.229722176373,179.229722176373,0,0,0,1792.29722176373
156.144908334793,156.144908334793,156.144908334793,156.144908334793,156.144908334793,156.144908334793,156.144908334793,156.144908334793,156.144908334793,156.144908334793,0,0,0,1561.44908334793
151.962993978029,151.962993978029,151.962993978029,151.962993978029,151.962993978029,151.962993978029,151.962993978029,151.962993978029,151.962993978029,151.962993978029,0,0,0,1519.62993978029
158.985549684729,158.985549684729,158.985549684729,158.985549684729,158.985549684729,158.985549684729,158.985549684729,158.985549684729,158.985549684729,158.985549684729,0,0,0,1589.85549684729
162.296109097935,162.296109097935,162.296109097935,162.296109097935,162.296109097935,162.296109097935,162.296109097935,162.296109097935,162.296109097935,162.296109097935,0,0,0,1622.96109097935
166.376244018266,166.376244018266,166.376244018266,166.376244018266,166.376244018266,166.376244018266,166.376244018266,166.376244018266,166.376244018266,166.376244018266,0,0,0,1663.76244018266
180.308648694802,180.308648694802,180.308648694802,180.308648694802,180.308648694802,180.308648694802,180.308648694802,180.308648694802,180.308648694802,180.308648694802,0,0,0,1803.08648694802
197.743035102688,197.743035102688,197.743035102688,197.743035102688,197.743035102688,197.743035102688,197.743035102688,197.743035102688,197.743035102688,197.743035102688,0,0,0,1977.43035102688
221.011493286091,221.011493286091,221.011493286091,221.011493286091,221.011493286091,221.011493286091,221.011493286091,221.011493286091,221.011493286091,221.011493286091,0,0,0,2210.11493286091
260.196645733805,260.196645733805,260.196645733805,260.196645733805,260.196645733805,260.196645733805,260.196645733805,260.196645733805,260.196645733805,260.196645733805,0,134.901834902685,0,2736.86829224073
260.361862851516,260.361862851516,260.361862851516,260.361862851516,260.361862851516,260.361862851516,260.361862851516,260.361862851516,260.361862851516,260.361862851516,0,459.817517580024,0,3063.43614609518
288.387205525061,288.387205525061,288.387205525061,288.387205525061,288.387205525061,288.387205525061,288.387205525061,288.387205525061,288.387205525061,288.387205525061,0,475.000000000003,0,3358.87205525061
278.224029517597,278.224029517597,278.224029517597,278.224029517597,278.224029517597,278.224029517597,278.224029517597,278.224029517597,278.224029517597,278.224029517597,0,475.000000000003,0,3257.24029517597
260.85810958159,260.85810958159,260.85810958159,260.85810958159,260.85810958159,260.85810958159,260.85810958159,260.85810958159,260.85810958159,260.85810958159,0,340.257758281359,0,2948.83885409725
231.938720832077,231.938720832077,231.938720832077,231.938720832077,231.938720832077,231.938720832077,231.938720832077,231.938720832077,231.938720832077,231.938720832077,0,0,0,2319.38720832077
178.390553029772,178.390553029772,178.390553029772,178.390553029772,178.390553029772,178.390553029772,178.390553029772,178.390553029772,178.390553029772,178.390553029772,0,0,0,1783.90553029772
147.433504241168,147.433504241168,147.433504241168,147.433504241168,147.433504241168,147.433504241168,147.433504241168,147.433504241168,147.433504241168,147.433504241168,0,0,216.929982262192,1257.40506014949
147.531022854881,147.531022854881,147.531022854881,147.531022854881,147.531022854881,147.531022854881,147.531022854881,147.531022854881,147.531022854881,147.531022854881,0,0,448.886451952343,1026.42377659647
134.145759214696,134.145759214696,134.145759214696,134.145759214696,134.145759214696,134.145759214696,134.145759214696,134.145759214696,134.145759214696,134.145759214696,0,0,475.000000000003,866.457592146961
128.381056397741,128.381056397741,128.381056397741,128.381056397741,128.381056397741,128.381056397741,128.381056397741,128.381056397741,128.381056397741,128.381056397741,0,0,475.000000000003,808.810563977405
125.963631160254,125.963631160254,125.963631160254,125.963631160254,125.963631160254,125.963631160254,125.963631160254,125.963631160254,125.963631160254,125.963631160254,0,0,475.000000000003,784.636311602538
147.921683124287,147.921683124287,147.921683124287,147.921683124287,147.921683124287,147.921683124287,147.921683124287,147.921683124287,147.921683124287,147.921683124287,0,0,412.619249633079,1066.59758160979
167.494859193972,167.494859193972,167.494859193972,167.494859193972,167.494859193972,167.494859193972,167.494859193972,167.494859193972,167.494859193972,167.494859193972,0,0,0,1674.94859193972
190.422395901678,190.422395901678,190.422395901678,190.422395901678,190.422395901678,190.422395901678,190.422395901678,190.422395901678,190.422395901678,190.422395901678,0,0,0,1904.22395901678
192.928469293317,192.928469293317,192.928469293317,192.928469293317,192.928469293317,192.928469293317,192.928469293317,192.928469293317,192.928469293317,192.928469293317,0,0,0,1929.28469293317
167.197901233528,167.197901233528,167.197901233528,167.197901233528,167.197901233528,167.197901233528,167.197901233528,167.197901233528,167.197901233528,167.197901233528,0,0,0,1671.97901233528
149.211530433287,149.211530433287,149.211530433287,149.211530433287,149.211530433287,149.211530433287,149.211530433287,149.211530433287,149.211530433287,149.211530433287,0,0,0,1492.11530433287
156.876910834028,156.876910834028,156.876910834028,156.876910834028,156.876910834028,156.876910834028,156.876910834028,156.876910834028,156.876910834028,156.876910834028,0,0,0,1568.76910834028
154.236017102738,154.236017102738,154.236017102738,154.236017102738,154.236017102738,154.236017102738,154.236017102738,154.236017102738,154.236017102738,154.236017102738,0,0,0,1542.36017102738
153.6193402784,153.6193402784,153.6193402784,153.6193402784,153.6193402784,153.6193402784,153.6193402784,153.6193402784,153.6193402784,153.6193402784,0,0,0,1536.193402784
161.810500205648,161.810500205648,161.810500205648,161.810500205648,161.810500205648,161.810500205648,161.810500205648,161.810500205648,161.810500205648,161.810500205648,0,0,0,1618.10500205648
180.182208466702,180.182208466702,180.182208466702,180.182208466702,180.182208466702,180.182208466702,180.182208466702,180.182208466702,180.182208466702,180.182208466702,0,0,0,1801.82208466702
207.442550633899,207.442550633899,207.442550633899,207.442550633899,207.442550633899,207.442550633899,207.442550633899,207.442550633899,207.442550633899,207.442550633899,0,0,0,2074.42550633899
232.250844841472,232.250844841472,232.250844841472,232.250844841472,232.250844841472,232.250844841472,232.250844841472,232.250844841472,232.250844841472,232.250844841472,0,68.5069647364198,0,2391.01541315114
237.841158925081,237.841158925081,237.841158925081,237.841158925081,237.841158925081,237.841158925081,237.841158925081,237.841158925081,237.841158925081,237.841158925081,0,475.000000000003,0,2853.41158925081
258.540720789119,258.540720789119,258.540720789119,258.540720789119,258.540720789119,258.540720789119,258.540720789119,258.540720789119,258.540720789119,258.540720789119,0,475.000000000003,0,3060.4072078912
258.901825909718,258.901825909718,258.901825909718,258.901825909718,258.901825909718,258.901825909718,258.901825909718,258.901825909718,258.901825909718,258.901825909718,0,475.000000000003,0,3064.01825909718
232.845138041379,232.845138041379,232.845138041379,232.845138041379,232.845138041379,232.845138041379,232.845138041379,232.845138041379,232.845138041379,232.845138041379,0,390.2084707892,0,2718.65985120299
217.856563814771,217.856563814771,217.856563814771,217.856563814771,217.856563814771,217.856563814771,217.856563814771,217.856563814771,217.856563814771,217.856563814771,0,0,0,2178.56563814771
154.483379113682,154.483379113682,154.483379113682,154.483379113682,154.483379113682,154.483379113682,154.483379113682,154.483379113682,154.483379113682,154.483379113682,0,0,0,1544.83379113682
125.646577666106,125.646577666106,125.646577666106,125.646577666106,125.646577666106,125.646577666106,125.646577666106,125.646577666106,125.646577666106,125.646577666106,0,0,219.422642099891,1037.04313456117
125.731016275872,125.731016275872,125.731016275872,125.731016275872,125.731016275872,125.731016275872,125.731016275872,125.731016275872,125.731016275872,125.731016275872,0,0,436.715827630235,820.594335128485
118.032330273309,118.032330273309,118.032330273309,118.032330273309,118.032330273309,118.032330273309,118.032330273309,118.032330273309,118.032330273309,118.032330273309,0,0,475.000000000003,705.323302733092
109.202675104587,109.202675104587,109.202675104587,109.202675104587,109.202675104587,109.202675104587,109.202675104587,109.202675104587,109.202675104587,109.202675104587,0,0,475.000000000003,617.026751045868
117.499880254269,117.499880254269,117.499880254269,117.499880254269,117.499880254269,117.499880254269,117.499880254269,117.499880254269,117.499880254269,117.499880254269,0,0,475.000000000003,699.998802542685
126.06927795519,126.06927795519,126.06927795519,126.06927795519,126.06927795519,126.06927795519,126.06927795519,126.06927795519,126.06927795519,126.06927795519,0,0,422.27549990847,838.417279643426
140.847357137721,140.847357137721,140.847357137721,140.847357137721,140.847357137721,140.847357137721,140.847357137721,140.847357137721,140.847357137721,140.847357137721,0,0,0,1408.47357137721
183.727853517668,183.727853517668,183.727853517668,183.727853517668,183.727853517668,183.727853517668,183.727853517668,183.727853517668,183.727853517668,183.727853517668,0,0,0,1837.27853517668
175.45208157549,175.45208157549,175.45208157549,175.45208157549,175.45208157549,175.45208157549,175.45208157549,175.45208157549,175.45208157549,175.45208157549,0,0,0,1754.5208157549
158.668732616327,158.668732616327,158.668732616327,158.668732616327,158.668732616327,158.668732616327,158.668732616327,158.668732616327,158.668732616327,158.668732616327,0,0,0,1586.68732616327
160.017285088819,160.017285088819,160.017285088819,160.017285088819,160.017285088819,160.017285088819,160.017285088819,160.017285088819,160.017285088819,160.017285088819,0,0,0,1600.17285088819
176.182915899425,176.182915899425,176.182915899425,176.182915899425,176.182915899425,176.182915899425,176.182915899425,176.182915899425,176.182915899425,176.182915899425,0,0,0,1761.82915899425
179.491749004517,179.491749004517,179.491749004517,179.491749004517,179.491749004517,179.491749004517,179.491749004517,179.491749004517,179.491749004517,179.491749004517,0,0,0,1794.91749004517
188.851216740415,188.851216740415,188.851216740415,188.851216740415,188.851216740415,188.851216740415,188.851216740415,188.851216740415,188.851216740415,188.851216740415,0,0,0,1888.51216740415
201.15144244771,201.15144244771,201.15144244771,201.15144244771,201.15144244771,201.15144244771,201.15144244771,201.15144244771,201.15144244771,201.15144244771,0,0,0,2011.51442447709
218.169076299206,218.169076299206,218.169076299206,218.169076299206,218.169076299206,218.169076299206,218.169076299206,218.169076299206,218.169076299206,218.169076299206,0,0,0,2181.69076299206
244.854601964284,244.854601964284,244.854601964284,244.854601964284,244.854601964284,244.854601964284,244.854601964284,244.854601964284,244.854601964284,244.854601964284,0,0,0,2448.54601964284
268.522086696236,268.522086696236,268.522086696236,268.522086696236,268.522086696236,268.522086696236,268.522086696236,268.522086696236,268.522086696236,268.522086696236,0,254.986650365276,0,2940.20751732763
271.008717854332,271.008717854332,271.008717854332,271.008717854332,271.008717854332,271.008717854332,271.008717854332,271.008717854332,271.008717854332,271.008717854332,0,475.000000000003,0,3185.08717854332
287.238916021715,287.238916021715,287.238916021715,287.238916021715,287.238916021715,287.238916021715,287.238916021715,287.238916021715,287.238916021715,287.238916021715,0,475.000000000003,0,3347.38916021716
283.012576105377,283.012576105377,283.012576105377,283.012576105377,283.012576105377,283.012576105377,283.012576105377,283.012576105377,283.012576105377,283.012576105377,0,475.000000000003,0,3305.12576105378
269.203561609922,269.203561609922,269.203561609922,269.203561609922,269.203561609922,269.203561609922,269.203561609922,269.203561609922,269.203561609922,269.203561609922,0,204.175933770826,0,2896.21154987004
236.928830394186,236.928830394186,236.928830394186,236.928830394186,236.928830394186,236.928830394186,236.928830394186,236.928830394186,236.928830394186,236.928830394186,0,0,0,2369.28830394186
186.951856134203,186.951856134203,186.951856134203,186.951856134203,186.951856134203,186.951856134203,186.951856134203,186.951856134203,186.951856134203,186.951856134203,0,0,0,1869.51856134203
143.791826786803,143.791826786803,143.791826786803,143.791826786803,143.791826786803,143.791826786803,143.791826786803,143.791826786803,143.791826786803,143.791826786803,0,0,123.319955941549,1314.59831192648
143.887159082253,143.887159082253,143.887159082253,143.887159082253,143.887159082253,143.887159082253,143.887159082253,143.887159082253,143.887159082253,143.887159082253,0,0,412.369652049234,1026.50193877329
